etiqueta,sms,origen,special_char_count,exclamation_count,number_count,emoticon_count,message_length,spam_word_count,stop_word_ratio,uppercase_word_count,url_count,mensaje_limpio
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days,original,3.0,1.0,2.0,0.0,105.0,0.0,0.1764705882352941,0.0,0.0,camera award sipix digital camera number fromm landline delivery number day
ham,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?,original,3.0,0.0,3.0,0.0,69.0,0.0,0.5294117647058824,0.0,0.0,tuition number hm number number mind
ham,"I'm not smoking while people use \wylie smokes too much\"" to justify ruining my shit""",original,0.0,0.0,0.0,0.0,85.0,0.0,0.3333333333333333,0.0,0.0,smoke people use wylie smoke justify ruin shit
ham,Dear good morning how you feeling dear,original,0.0,0.0,0.0,0.0,38.0,0.0,0.2857142857142857,0.0,0.0,dear good morning feel dear
ham,A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die,original,4.0,0.0,2.0,0.0,114.0,0.0,0.44,3.0,0.0,little med number hour number pain take hope not die
ham,"Beautiful tomorrow never comes.. When it comes, it's already TODAY.. In the hunt of beautiful tomorrow don't waste your wonderful TODAY.. GOODMORNING:)",original,8.0,0.0,0.0,1.0,151.0,0.0,0.3636363636363636,3.0,0.0,beautiful tomorrow come come today hunt beautiful tomorrow not waste wonderful today goodmorning
ham,Dunno lei Ì_ all decide lor. How abt leona? Oops i tot ben is going n i msg him.,original,3.0,0.0,0.0,0.0,80.0,0.0,0.2631578947368421,1.0,0.0,dunno lei decide lor abt leona oop tot ben go msg
ham,Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.,original,3.0,0.0,2.0,0.0,80.0,1.0,0.2857142857142857,0.0,0.0,hi move in2 pub great number cud come
spam,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app ,original,2.0,0.0,4.0,0.0,157.0,1.0,0.2222222222222222,0.0,0.0,today voda number end number select receive number award hava match number quote claim code number standard rate app
spam,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only,original,6.0,1.0,2.0,0.0,134.0,0.0,0.3333333333333333,1.0,0.0,message free welcome new improved sex dog club unsubscribe service reply stop msgs150p number
ham,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)",original,15.0,1.0,0.0,1.0,158.0,0.0,0.2222222222222222,3.0,0.0,honeybee say sweetest world god laugh amp say waitu havnt meet person read msg moral god crack joke gmgngegn
ham,Just do what ever is easier for you,original,0.0,0.0,0.0,0.0,35.0,0.0,0.75,0.0,0.0,easy
spam,RCT' THNQ Adrian for U text. Rgds Vatian,original,1.0,0.0,0.0,0.0,40.0,0.0,0.125,3.0,0.0,rct thnq adrian text rgds vatian
ham,Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday,original,3.0,0.0,0.0,0.0,165.0,1.0,0.3666666666666666,3.0,0.0,stop call say cancer throat hurt talk not answer everyone call babysitte monday
ham,"It'll be tough, but I'll do what I have to",original,0.0,0.0,0.0,0.0,42.0,0.0,0.7,1.0,0.0,ll tough ill
ham,IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx,original,4.0,4.0,0.0,0.0,153.0,0.0,0.2307692307692307,25.0,0.0,gonnamissu muchi il send postcard butthere abouta chance merememberin asthere ofsi breakin contract luv yaxx
ham,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.,original,26.0,1.0,10.0,0.0,320.0,0.0,0.0232558139534883,0.0,0.0,ee msg na poortiyagi odalebeku hanumanji number numberhanuman numberbajarangabali numbermaruti numberpavanaputra numbersankatmochan numberramaduth numbermahaveer ee number ltgt janarige ivatte kalisidare saturday olage ondu good news keluviri maretare inde number dodda problum nalli siguviri idu matra ltgt true not neglet
ham,HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX,original,1.0,0.0,3.0,0.0,93.0,0.0,0.3333333333333333,21.0,0.0,hi darlin finish number number number pick meet text number luv kate xxx
ham,"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!",original,2.0,1.0,0.0,0.0,148.0,0.0,0.5172413793103449,0.0,0.0,set place heart mind mind easily forget heart remember wish happy valentine day
ham,But i'm surprised she still can guess right lor...,original,3.0,0.0,0.0,0.0,50.0,0.0,0.3333333333333333,0.0,0.0,surprised guess right lor
ham,Okie Ì_ wan meet at bishan? Cos me at bishan now. I'm not driving today.,original,3.0,0.0,0.0,0.0,72.0,0.0,0.2666666666666666,1.0,0.0,okie wan meet bishan cos bishan drive today
ham,Oh ho. Is this the first time u use these type of words,original,1.0,0.0,0.0,0.0,55.0,0.0,0.3846153846153846,0.0,0.0,oh ho time use type word
ham,HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN,original,2.0,1.0,0.0,0.0,158.0,0.0,0.4285714285714285,35.0,0.0,hi darlin work trouble ijust talk mum morning good time night goin soon
ham,I know you are serving. I mean what are you doing now.,original,2.0,0.0,0.0,0.0,54.0,0.0,0.6666666666666666,2.0,0.0,know serve mean
ham,"Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it...",original,9.0,0.0,0.0,0.0,113.0,0.0,0.2608695652173913,0.0,0.0,huh hyde park mel ah opp get confuse tts good choice den juz
ham,Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out,original,2.0,0.0,1.0,0.0,70.0,0.0,0.5294117647058824,0.0,0.0,oh gei happend tron maybe ill dl 3d
spam,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",original,3.0,0.0,2.0,0.0,146.0,3.0,0.3043478260869565,4.0,1.0,free message activate number free text message reply message word free term condition visit url
ham,I know girls always safe and selfish know i got it pa. Thank you. good night.,original,3.0,0.0,0.0,0.0,77.0,0.0,0.25,1.0,0.0,know girl safe selfish know get pa thank good night
ham,"No worries, hope photo shoot went well. have a spiffing fun at workage. ",original,2.0,0.0,0.0,0.0,72.0,0.0,0.3076923076923077,0.0,0.0,worry hope photo shoot go spiffe fun workage
ham,I'm freezing and craving ice. Fml,original,1.0,0.0,0.0,0.0,33.0,0.0,0.1666666666666666,0.0,0.0,freeze crave ice fml
ham,Kay... Since we are out already ,original,3.0,0.0,0.0,0.0,32.0,0.0,0.5,0.0,0.0,kay
ham,Eh sorry leh... I din c ur msg. Not sad already lar. Me watching tv now. U still in office?,original,7.0,0.0,0.0,0.0,91.0,0.0,0.2,2.0,0.0,eh sorry leh din ur msg sad lar watch tv office
ham,Yo im right by yo work,original,0.0,0.0,0.0,0.0,22.0,0.0,0.1666666666666666,0.0,0.0,yo right yo work
ham,Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx,original,3.0,1.0,0.0,0.0,148.0,0.0,0.59375,0.0,0.0,ok darlin supose ok worry muchi film stuff mate babysit therexx
ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",original,5.0,0.0,1.0,0.0,145.0,0.0,0.4411764705882353,3.0,0.0,say mind bedroom minute ok se sexy mood come number minut latr wid caken wife
ham,I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.,original,3.0,0.0,0.0,0.0,126.0,0.0,0.4615384615384615,2.0,0.0,don wake check stuff see true available space pls embassy send mail
ham,Nope... Juz off from work...,original,6.0,0.0,0.0,0.0,28.0,0.0,0.4,0.0,0.0,nope juz work
ham,Huh so fast... Dat means u havent finished painting?,original,4.0,0.0,0.0,0.0,52.0,0.0,0.1111111111111111,0.0,0.0,huh fast dat mean not finish paint
ham, what number do u live at? Is it 11?,original,2.0,0.0,1.0,0.0,36.0,0.0,0.4444444444444444,0.0,0.0,number live number
ham,"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore",original,0.0,0.0,1.0,0.0,126.0,0.0,0.4230769230769231,1.0,0.0,party number day week study lightly think need draw custom checkboxe know hardcore
ham,Sac will score big hundred.he is set batsman:-),original,4.0,0.0,0.0,1.0,47.0,0.0,0.25,0.0,0.0,sac score big hundredhe set batsman
ham,Send me yetty's number pls.,original,1.0,0.0,0.0,0.0,27.0,0.0,0.2,0.0,0.0,send yettys number pls
ham,How much it will cost approx . Per month.,original,2.0,0.0,0.0,0.0,41.0,0.0,0.3333333333333333,0.0,0.0,cost approx month
ham,Ok... The theory test? when are Ì_ going to book? I think it's on 21 may. Coz thought wanna go out with jiayin. But she isnt free,original,7.0,0.0,1.0,0.0,129.0,1.0,0.4074074074074074,2.0,0.0,ok theory test go book think number coz thought wanna jiayin not free
spam,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P",original,2.0,1.0,4.0,0.0,140.0,0.0,0.52,0.0,0.0,contact date service know find land line number pobox45w2tg150p
ham,"That's fine, have him give me a call if he knows what he wants or has any questions",original,0.0,0.0,0.0,0.0,83.0,0.0,0.6111111111111112,0.0,0.0,fine know want question
ham,"Sorry, got a late start, we're on the way",original,0.0,0.0,0.0,0.0,41.0,0.0,0.3333333333333333,0.0,0.0,sorry get late start way
ham,Then u go back urself lor...,original,3.0,0.0,0.0,0.0,28.0,0.0,0.1666666666666666,0.0,0.0,urself lor
ham,I AM AT THE GAS STATION. GO THERE.,original,2.0,0.0,0.0,0.0,34.0,0.0,0.5,8.0,0.0,gas station
ham,"K, if u bored up just come to my home..",original,2.0,0.0,0.0,0.0,39.0,0.0,0.5,1.0,0.0,bore come home
ham,Babe !!!! I LOVE YOU !!!! *covers your face in kisses*,original,10.0,8.0,0.0,0.0,54.0,0.0,0.3636363636363636,3.0,0.0,babe love cover face kiss
ham,"Like I made him throw up when we were smoking in our friend's car one time, it was awesome",original,0.0,0.0,0.0,0.0,90.0,0.0,0.5263157894736842,1.0,0.0,like throw smoke friend car time awesome
ham,Still i have not checked it da. . .,original,3.0,0.0,0.0,0.0,35.0,0.0,0.4444444444444444,0.0,0.0,check da
ham,You will go to walmart. I.ll stay.,original,3.0,0.0,0.0,0.0,34.0,0.0,0.4285714285714285,0.0,0.0,walmart ill stay
ham,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too",original,1.0,0.0,0.0,0.0,91.0,0.0,0.4736842105263157,2.0,0.0,not forget couple buck send tomorrow love ya
ham,Oh great. I.ll disturb him more so that we can talk.,original,3.0,0.0,0.0,0.0,52.0,0.0,0.5454545454545454,0.0,0.0,oh great ill disturb talk
ham,Reverse is cheating. That is not mathematics.,original,2.0,0.0,0.0,0.0,45.0,0.0,0.5714285714285714,0.0,0.0,reverse cheat mathematic
ham,U're welcome... Caught u using broken english again...,original,6.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,ure welcome catch break english
ham,No problem baby. Is this is a good time to talk? I called and left a message.,original,3.0,0.0,0.0,0.0,77.0,0.0,0.5294117647058824,1.0,0.0,problem baby good time talk call leave message
ham,"Sorry, I'll call later",original,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,sorry ill later
ham,Oh is it! Which brand?,original,2.0,1.0,0.0,0.0,22.0,0.0,0.4,0.0,0.0,oh brand
ham,Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,original,8.0,0.0,1.0,0.0,368.0,0.0,0.4285714285714285,0.0,0.0,sorry not right happen 2waxsto wat want come ill medical insurance shell able deliver basic care currently shop right medical insurance til friday morning ill major person guide right insurance
ham,At what time are you coming.,original,1.0,0.0,0.0,0.0,28.0,0.0,0.6666666666666666,0.0,0.0,time come
ham,Call him and say you not coming today ok and tell them not to fool me like this ok,original,0.0,0.0,0.0,0.0,82.0,0.0,0.5263157894736842,0.0,0.0,come today ok tell fool like ok
ham,I emailed yifeng my part oredi.. Can Ì_ get it fr him..,original,4.0,0.0,0.0,0.0,55.0,0.0,0.3333333333333333,2.0,0.0,email yifeng oredi fr
ham,R u sure they'll understand that! Wine * good idea just had a slurp!,original,3.0,2.0,0.0,0.0,68.0,0.0,0.2142857142857142,1.0,0.0,sure ll understand wine good idea slurp
ham,Minimum walk is 3miles a day.,original,1.0,0.0,1.0,0.0,29.0,0.0,0.3333333333333333,0.0,0.0,minimum walk 3miles day
ham,Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema. ,original,3.0,0.0,0.0,0.0,115.0,0.0,0.4583333333333333,1.0,0.0,ok problem taxi ing tomorrow tuesday tuesday think go cinema
ham,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla..",original,9.0,0.0,0.0,1.0,67.0,0.0,0.0,0.0,0.0,brainless baby dolld vehicle sariyag drive madoke barolla
ham,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,original,8.0,0.0,0.0,0.0,96.0,1.0,0.3809523809523809,2.0,0.0,not run away frm walk slowly amp kill not care stop
spam,Sorry I missed your call let's talk when you have the time. I'm on 07090201529,original,1.0,0.0,1.0,0.0,78.0,0.0,0.4666666666666667,1.0,0.0,sorry miss let talk time number
ham,Please attend the phone:),original,2.0,0.0,0.0,1.0,25.0,0.0,0.25,0.0,0.0,attend phone
ham,You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged,original,2.0,0.0,0.0,0.0,104.0,0.0,0.5,0.0,0.0,hate not accept single message
ham,No messages on her phone. I'm holding it now,original,1.0,0.0,0.0,0.0,44.0,1.0,0.5555555555555556,0.0,0.0,message phone hold
ham,Can... I'm free...,original,6.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,free
ham,"Yo my trip got postponed, you still stocked up?",original,1.0,0.0,0.0,0.0,47.0,0.0,0.2222222222222222,0.0,0.0,yo trip get postpone stock
ham,"Sorry, I'll call later",original,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,sorry ill later
ham,I am waiting for your call sir.,original,1.0,0.0,0.0,0.0,31.0,0.0,0.5714285714285714,1.0,0.0,wait sir
ham,Hey what are you doing. Y no reply pa..,original,3.0,0.0,0.0,0.0,39.0,0.0,0.5555555555555556,1.0,0.0,hey reply pa
ham,"Hey elaine, is today's meeting still on?",original,1.0,0.0,0.0,0.0,40.0,0.0,0.1428571428571428,0.0,0.0,hey elaine today meet
ham,Sorry i've not gone to that place. I.ll do so tomorrow. Really sorry.,original,4.0,0.0,0.0,0.0,69.0,0.0,0.3846153846153846,0.0,0.0,sorry ve go place ill tomorrow sorry
ham,Most of the tiime when i don't let you hug me it's so i don't break into tears.,original,1.0,0.0,0.0,0.0,79.0,0.0,0.7222222222222222,0.0,0.0,tiime not let hug not break tear
ham,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow,original,6.0,0.0,0.0,0.0,117.0,0.0,0.4444444444444444,0.0,0.0,tomorrow go theatre come tell come tomorrow
ham,And now electricity just went out fml.,original,1.0,0.0,0.0,0.0,38.0,1.0,0.5714285714285714,0.0,0.0,electricity go fml
ham,"Looks like you found something to do other than smoke, great job!",original,1.0,1.0,0.0,0.0,65.0,0.0,0.4166666666666667,0.0,0.0,look like find smoke great job
ham,Also andros ice etc etc,original,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,andro ice etc etc
ham,:) ,original,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,
ham,"Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea",original,4.0,0.0,0.0,0.0,151.0,0.0,0.4827586206896552,3.0,0.0,good afternon love today hope good maybe interview wake miss babe passionate kiss sea
ham,Yup. Wun believe wat? U really neva c e msg i sent shuhui?,original,3.0,0.0,0.0,0.0,58.0,0.0,0.0769230769230769,1.0,0.0,yup wun believe wat neva msg send shuhui
ham,Hows that watch resizing,original,0.0,0.0,0.0,0.0,24.0,0.0,0.25,0.0,0.0,watch resize
ham,Dear umma she called me now :-),original,3.0,0.0,0.0,1.0,31.0,1.0,0.4285714285714285,0.0,0.0,dear umma call
ham,Just finished. Missing you plenty,original,1.0,0.0,0.0,0.0,33.0,0.0,0.4,0.0,0.0,finish miss plenty
spam,"complimentary 4 STAR Ibiza Holiday or å£10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+",original,3.0,1.0,8.0,0.0,150.0,1.0,0.2857142857142857,3.0,0.0,complimentary number star ibiza holiday numbernumber cash need urgent collection number landline lose box434sk38wp150ppm18
ham,"Well, I meant as opposed to my drunken night of before",original,0.0,0.0,0.0,0.0,54.0,0.0,0.5454545454545454,1.0,0.0,mean oppose drunken night
ham,K... Must book a not huh? so going for yoga basic on sunday?,original,5.0,0.0,0.0,0.0,60.0,0.0,0.3846153846153846,1.0,0.0,book huh go yoga basic sunday
spam,FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline,original,3.0,0.0,2.0,0.0,160.0,3.0,0.36,2.0,0.0,free msgwe bill mobile number mistake shortcode numberplease number charge refundedthis free bt landline
ham,Ok can...,original,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,ok
ham,"Oops - am at my mum's in somerset... Bit far! Back tomo, see you soon x",original,5.0,1.0,0.0,0.0,71.0,0.0,0.3125,0.0,0.0,oop mum somerset bit far tomo soon
ham,So u workin overtime nigpun?,original,1.0,0.0,0.0,0.0,28.0,0.0,0.2,0.0,0.0,workin overtime nigpun
ham,Same as kallis dismissial in 2nd test:-).,original,4.0,0.0,1.0,1.0,41.0,0.0,0.4285714285714285,0.0,0.0,kallis dismissial 2nd test
ham,O. Guess they both got screwd,original,1.0,0.0,0.0,1.0,29.0,0.0,0.3333333333333333,1.0,0.0,guess get screwd
spam,Please CALL 08712402972 immediately as there is an urgent message waiting for you,original,0.0,0.0,1.0,0.0,81.0,0.0,0.4615384615384615,1.0,0.0,number immediately urgent message wait
ham,"I'm in a meeting, call me later at",original,0.0,0.0,0.0,0.0,34.0,0.0,0.5,0.0,0.0,meeting later
ham,What r u cooking me for dinner?,original,1.0,0.0,0.0,0.0,31.0,0.0,0.4285714285714285,0.0,0.0,cook dinner
ham,Ok thanx...,original,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,ok thanx
ham,Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to live with your mess another day.,original,3.0,0.0,0.0,0.0,129.0,0.0,0.5714285714285714,1.0,0.0,bull plan float ikea care world live mess day
ham,Then i buy.,original,1.0,0.0,0.0,0.0,11.0,0.0,0.6666666666666666,0.0,0.0,buy
spam,URGENT! Your Mobile number has been awarded with a å£2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,original,3.0,1.0,3.0,0.0,127.0,3.0,0.3333333333333333,1.0,0.0,urgent mobile number award number bonus caller prize number land line valid 12hrs
ham,Heehee that was so funny tho,original,0.0,0.0,0.0,0.0,28.0,0.0,0.5,0.0,0.0,heehee funny tho
ham,It only does simple arithmetic not percentages.,original,1.0,0.0,0.0,0.0,47.0,0.0,0.5714285714285714,0.0,0.0,simple arithmetic percentage
ham,"Yeah we wouldn't leave for an hour at least, how's 4 sound?",original,1.0,0.0,1.0,0.0,59.0,0.0,0.4166666666666667,0.0,0.0,yeah not leave hour number sound
spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a å£1500 Bonus Prize, call 09066364589",original,1.0,0.0,2.0,0.0,153.0,1.0,0.4642857142857143,1.0,0.0,value customer pleased advise follow recent review mob award number bonus prize number
ham,Thanks honey. Have a great day.,original,2.0,0.0,0.0,0.0,31.0,0.0,0.3333333333333333,0.0,0.0,thank honey great day
ham,"'An Amazing Quote'' - \Sometimes in life its difficult to decide whats wrong!! a lie that brings a smile or the truth that brings a tear....\""""",original,7.0,2.0,0.0,0.0,143.0,0.0,0.3846153846153846,0.0,0.0,amazing quote life difficult decide wrong lie bring smile truth bring tear
ham,Good night my dear.. Sleepwell&amp;Take care,original,4.0,0.0,0.0,0.0,44.0,0.0,0.1666666666666666,0.0,0.0,good night dear sleepwellamptake care
ham,Then Ì_ ask dad to pick Ì_ up lar... ÌÏ wan 2 stay until 6 meh...,original,6.0,0.0,2.0,0.0,65.0,0.0,0.25,3.0,0.0,ask dad pick lar wan number stay number meh
ham,"Jus chillaxin, what up",original,0.0,0.0,0.0,0.0,22.0,0.0,0.5,0.0,0.0,jus chillaxin
ham,"\HEY DAS COOL... IKNOW ALL 2 WELLDA PERIL OF STUDENTFINANCIAL CRISIS!SPK 2 U L8R.\""""",original,5.0,1.0,3.0,0.0,84.0,0.0,0.1428571428571428,12.0,0.0,hey das cool iknow number wellda peril studentfinancial crisisspk number l8r
ham,"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOODMORNING""",original,7.0,0.0,0.0,0.0,160.0,0.0,0.32,1.0,0.0,beautiful truth gravity read carefully heart feel light feel heavy leave goodmorne
spam,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,original,3.0,0.0,4.0,0.0,157.0,4.0,0.25,0.0,0.0,want new nokia 3510i colour phone deliveredtomorrow number free minute mobile number free text free camcorder reply number
ham,"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though! ",original,8.0,2.0,0.0,0.0,120.0,0.0,0.391304347826087,0.0,0.0,come hill monster hope great day thing go fine busy
ham,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,original,9.0,0.0,0.0,0.0,131.0,0.0,0.3333333333333333,2.0,0.0,joys father john john joys father ans th hav ltgt iq tis ias question try answer
ham,Only once then after ill obey all yours.,original,1.0,0.0,0.0,0.0,40.0,0.0,0.625,0.0,0.0,ill obey
ham,No she didnt. I will search online and let you know.,original,2.0,0.0,0.0,0.0,52.0,0.0,0.5454545454545454,1.0,0.0,not search online let know
ham,Where do you need to go to get it?,original,1.0,0.0,0.0,0.0,34.0,0.0,0.5555555555555556,0.0,0.0,need
ham,No pic. Please re-send.,original,3.0,0.0,0.0,0.0,23.0,0.0,0.25,0.0,0.0,pic resend
ham,He remains a bro amongst bros,original,0.0,0.0,0.0,0.0,29.0,0.0,0.3333333333333333,0.0,0.0,remain bro bros
ham,Uhhhhrmm isnt having tb test bad when youre sick,original,0.0,0.0,0.0,0.0,48.0,0.0,0.2222222222222222,0.0,0.0,uhhhhrmm not have tb test bad sick
ham,But i haf enuff space got like 4 mb...,original,3.0,0.0,1.0,0.0,38.0,0.0,0.2222222222222222,0.0,0.0,haf enuff space get like number mb
spam,LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms,original,5.0,1.0,0.0,0.0,136.0,0.0,0.3928571428571428,2.0,0.0,life fun great come truly special will not forget enjoy gbpsm
spam,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW,original,1.0,0.0,4.0,0.0,157.0,2.0,0.25,2.0,0.0,want new video phone number anytime network min number inclusive video call download number week free deltomorrow number reply
spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a å£1500 Bonus Prize, call 09066368470",original,1.0,0.0,2.0,0.0,153.0,1.0,0.4642857142857143,1.0,0.0,value customer pleased advise follow recent review mob award number bonus prize number
spam,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M,original,3.0,1.0,1.0,0.0,64.0,0.0,0.3333333333333333,3.0,0.0,welcome reply age gender begin eg 24
spam,Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly,original,9.0,1.0,4.0,0.0,160.0,2.0,0.05,1.0,0.0,freemsg numbermonth unlimited free call activate smartcall txt number subscriptn3gbpwk unlimited call help number stoptxt stop landlineonly
spam,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save å£s with Free texts/weekend calls. Text YES for a callback orno to opt out,original,5.0,0.0,1.0,0.0,158.0,2.0,0.3214285714285714,2.0,0.0,mobile number mth update late orange cameravideo phone free save free textsweekend call text yes callback orno opt
spam,Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x Callså£1/minMobsmore LKPOBOX177HP51FL,original,2.0,0.0,8.0,0.0,161.0,0.0,0.1,5.0,0.0,new number club not fink meet gr8 number leave msg 2day wiv ur area number reply promise carlie callsnumberminmobsmore lkpobox177hp51fl
ham,True. Its easier with her here.,original,2.0,0.0,0.0,0.0,31.0,0.0,0.5,0.0,0.0,true easy
ham,Sure but since my parents will be working on Tuesday I don't really need a cover story,original,0.0,0.0,0.0,0.0,86.0,0.0,0.4705882352941176,1.0,0.0,sure parent work tuesday not need cover story
ham,Haha okay... Today weekend leh... ,original,6.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,haha okay today weekend leh
ham,"\Hi darlin did youPhone me? Im atHome if youwanna chat.\""""",original,2.0,0.0,0.0,0.0,58.0,0.0,0.2,0.0,0.0,hi darlin youphone athome youwanna chat
ham,I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga,original,1.0,0.0,0.0,0.0,193.0,0.0,0.5625,2.0,0.0,not know jack shit sayask helpful want pretend text response hypotheticalhuagauahahuagahyuhagga
ham,You've always been the brainy one.,original,1.0,0.0,0.0,0.0,34.0,0.0,0.5,0.0,0.0,ve brainy
ham,Yeah if we do have to get a random dude we need to change our info sheets to PARTY  &lt;#&gt; /7 NEVER STUDY just to be safe,original,6.0,0.0,1.0,0.0,124.0,0.0,0.4814814814814814,3.0,0.0,yeah random dude need change info sheet party ltgt number study safe
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,original,4.0,1.0,2.0,0.0,106.0,0.0,0.1764705882352941,0.0,0.0,camera award sipix digital camera number fromm landline delivery number day
ham,"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas...",original,21.0,0.0,0.0,0.0,152.0,0.0,0.45,1.0,0.0,christmas occasion celebrate reflection ur value desire affectionsamp tradition ideal christmas
ham,Sending you greetings of joy and happiness. Do have a gr8 evening,original,1.0,0.0,1.0,0.0,65.0,0.0,0.5,0.0,0.0,send greeting joy happiness gr8 evening
